TSTNO,VIN,OCCLOC,PP_TTF_LAP,PP_force_LAP,PP_TTF_SHOULDER,PP_force_SHOULDER,LL_first,LL_second
3532,1B7HC16X71S138290,02,0.0,0.0,0.0,0.0,0.0,0.0
3533,19UUA56681A004513,01,0.0,0.0,0.0,0.0,0.0,0.0
3533,19UUA56681A004513,02,0.0,0.0,0.0,0.0,0.0,0.0
3534,1G4CW54K014194667,01,0.0,0.0,0.0,0.0,0.0,0.0
3534,1G4CW54K014194667,02,0.0,0.0,0.0,0.0,0.0,0.0
3537,JTDBT123710108243,01,0.0,0.0,16.9,1.13,5.38,0.0
3537,JTDBT123710108243,02,0.0,0.0,18.3,1.08,4.5,0.0
3542,1FAFP40431F102560,01,0.0,0.0,0.0,0.0,0.0,0.0
3542,1FAFP40431F102560,02,0.0,0.0,0.0,0.0,0.0,0.0
3552,3G7DB03E01S534224,01,0.0,0.0,0.0,0.0,4.89,0.0
3552,3G7DB03E01S534224,02,0.0,0.0,0.0,0.0,5.15,0.0
3553,1GNFK16T31J112502,01,0.0,0.0,0.0,0.0,3.92,0.0
3553,1GNFK16T31J112502,02,0.0,0.0,0.0,0.0,4.51,0.0
3562,3N1BB51D71L107295,01,0.0,0.0,0.0,0.0,5.77,0.0
3562,3N1BB51D71L107295,02,0.0,0.0,0.0,0.0,5.78,0.0
3563,KMHDN45D91U062461,01,0.0,0.0,0.0,0.0,4.91,0.0
3563,KMHDN45D91U062461,02,0.0,0.0,0.0,0.0,4.91,0.0
3566,1G1ND52J716184616,01,0.0,0.0,0.0,0.0,0.0,0.0
3566,1G1ND52J716184616,02,0.0,0.0,0.0,0.0,0.0,0.0
3574,1N6ED27T61C360358,01,0.0,0.0,18.4,1.83,6.34,0.0
3574,1N6ED27T61C360358,02,0.0,0.0,18.7,1.57,4.3,0.0
3597,JN1CA31D91T624427,01,0.0,0.0,0.0,0.0,5.3,0.0
3597,JN1CA31D91T624427,02,0.0,0.0,0.0,0.0,4.83,0.0
3613,JTEHH20V910049732,01,0.0,0.0,14.6,1.78,4.71,0.0
3613,JTEHH20V910049732,02,0.0,0.0,14.6,2.27,4.52,0.0
3614,2FAFP73WX1X112229,01,0.0,0.0,19.1,1.13,4.66,0.0
3614,2FAFP73WX1X112229,02,0.0,0.0,19.6,1.19,4.55,0.0
3615,JA4MT21H61P003562,01,0.0,0.0,21.6,1.66,0.0,0.0
3615,JA4MT21H61P003562,02,0.0,0.0,0.0,0.0,0.0,0.0
3616,1B4HS28N01F538346,01,0.0,0.0,23.7,2.1,0.0,0.0
3616,1B4HS28N01F538346,02,0.0,0.0,23.8,1.84,0.0,0.0
3617,1G2NE12T11M523711,01,0.0,0.0,0.0,0.0,0.0,0.0
3617,1G2NE12T11M523711,02,0.0,0.0,0.0,0.0,0.0,0.0
3618,1GNEK13T41R112946,01,0.0,0.0,0.0,0.0,4.6,0.0
3618,1GNEK13T41R112946,02,0.0,0.0,0.0,0.0,0.0,0.0
3636,JM1BJ222210407867,01,0.0,0.0,25.4,1.9,4.1,0.0
3636,JM1BJ222210407867,02,0.0,0.0,0.0,0.0,4.7,0.0
3637,1G2WK52JX1F147968,01,0.0,0.0,0.0,0.0,4.69,0.0
3637,1G2WK52JX1F147968,02,0.0,0.0,0.0,0.0,4.56,0.0
3638,1B7GL2AX11S188580,01,0.0,0.0,26.5,1.47,2.98,0.0
3638,1B7GL2AX11S188580,02,0.0,0.0,26.2,1.47,2.97,0.0
3639,2B7HB11X01K513084,01,0.0,0.0,15.1,1.8,4.19,0.0
3639,2B7HB11X01K513084,02,0.0,0.0,14.9,1.79,0.0,0.0
3653,JT2BK12UX10020226,01,0.0,0.0,16.3,1.45,0.0,0.0
3653,JT2BK12UX10020226,02,0.0,0.0,0.0,0.0,0.0,0.0
3660,4B3AG42G21E103927,01,0.0,0.0,0.0,0.0,4.43,0.0
3660,4B3AG42G21E103927,02,0.0,0.0,0.0,0.0,4.2,0.0
3672,1FTRW07W01KA41203,01,0.0,0.0,18.5,1.39,4.21,0.0
3672,1FTRW07W01KA41203,02,0.0,0.0,18.7,1.15,4.36,0.0
3673,5TEVL52N11Z796083,01,0.0,0.0,22.0,1.18,4.45,0.0
3673,5TEVL52N11Z796083,02,0.0,0.0,0.0,0.0,0.0,0.0
3676,1GNDU23E81D114838,01,0.0,0.0,0.0,0.0,5.36,0.0
3676,1GNDU23E81D114838,02,0.0,0.0,0.0,0.0,0.0,0.0
3677,KLAVB69201B295542,01,0.0,0.0,22.2,1.59,0.0,0.0
3677,KLAVB69201B295542,02,0.0,0.0,21.5,1.62,0.0,0.0
3678,KNAFB121715027066,01,0.0,0.0,14.9,1.91,4.71,0.0
3678,KNAFB121715027066,02,0.0,0.0,14.7,2.21,4.65,0.0
3851,3GNEK13T92G165501,01,0.0,0.0,0.0,0.0,0.0,0.0
3851,3GNEK13T92G165501,02,0.0,0.0,0.0,0.0,4.75,0.0
3873,KMHCG45C32U284122,01,0.0,0.0,16.5,2.19,4.0,0.0
3873,KMHCG45C32U284122,02,0.0,0.0,16.4,2.26,4.67,0.0
3874,KNDUP131526231645,01,0.0,0.0,12.8,1.96,4.25,0.0
3874,KNDUP131526231645,02,0.0,0.0,12.6,2.01,4.34,0.0
3897,4A3AC34G32E050432,01,0.0,0.0,0.0,0.0,4.07,0.0
3897,4A3AC34G32E050432,02,0.0,0.0,0.0,0.0,4.4,0.0
3901,1GNCT18W32K114673,01,0.0,0.0,0.0,0.0,5.49,0.0
3901,1GNCT18W32K114673,02,0.0,0.0,0.0,0.0,3.45,0.0
3905,KNADC123626140573,01,0.0,0.0,12.4,1.26,3.2,0.0
3905,KNADC123626140573,02,0.0,0.0,12.4,1.41,3.25,0.0
3952,3G5DB03E22S504023,01,0.0,0.0,0.0,0.0,4.77,0.0
3952,3G5DB03E22S504023,02,0.0,0.0,0.0,0.0,4.9,0.0
3987,JTHBF30G925018152,01,0.0,0.0,15.1,1.32,4.58,0.0
3987,JTHBF30G925018152,02,0.0,0.0,15.2,1.56,4.36,0.0
4081,1J4GL48K42W256252,01,0.0,0.0,0.0,0.0,4.8,0.0
4081,1J4GL48K42W256252,02,0.0,0.0,0.0,0.0,3.46,0.0
4084,JHLRD78472C011609,01,15.6,1.24,16.2,2.1,4.79,0.0
4084,JHLRD78472C011609,02,15.4,1.27,15.4,2.49,4.31,0.0
4090,JA3AJ26E42V006992,01,0.0,0.0,20.1,1.27,6.16,0.0
4090,JA3AJ26E42V006992,02,0.0,0.0,20.9,1.22,5.37,0.0
4198,5GZCZ63B52S808465,01,0.0,0.0,0.0,0.0,3.55,0.0
4198,5GZCZ63B52S808465,02,0.0,0.0,0.0,0.0,3.44,0.0
4205,1FAHP60A62Y108515,01,0.0,0.0,21.1,1.36,5.33,0.0
4205,1FAHP60A62Y108515,02,0.0,0.0,20.5,1.59,0.0,0.0
4217,2T1KR32E63C019137,01,0.0,0.0,11.7,1.98,0.0,0.0
4217,2T1KR32E63C019137,02,0.0,0.0,11.5,1.94,4.03,0.0
4223,1FMYU70E12UB64019,01,0.0,0.0,0.0,0.0,4.0,0.0
4223,1FMYU70E12UB64019,02,0.0,0.0,0.0,0.0,4.57,0.0
4235,SALTL15432A743750,01,16.1,1.36,0.0,0.0,0.0,0.0
4235,SALTL15432A743750,02,15.8,1.42,0.0,0.0,0.0,0.0
4239,KLAJC52Z32K729001,01,0.0,0.0,17.3,1.71,5.89,0.0
4239,KLAJC52Z32K729001,02,0.0,0.0,17.4,2.14,0.0,0.0
4247,JM3LW28A420319819,01,0.0,0.0,11.5,2.34,5.24,0.0
4247,JM3LW28A420319819,02,0.0,0.0,11.5,2.12,4.97,0.0
4248,WBAET37442NH00777,01,0.0,0.0,0.0,0.0,0.0,0.0
4248,WBAET37442NH00777,02,0.0,0.0,0.0,0.0,0.0,0.0
4249,5N1ED28Y52C575353,01,0.0,0.0,21.2,1.93,5.68,0.0
4249,5N1ED28Y52C575353,02,0.0,0.0,20.8,2.03,0.0,0.0
4250,KNAFB121025173522,01,0.0,0.0,14.1,2.28,4.82,0.0
4250,KNAFB121025173522,02,0.0,0.0,14.1,2.53,4.67,0.0
4254,2HNYD18242H523890,01,0.0,0.0,14.8,1.51,5.06,0.0
4254,2HNYD18242H523890,02,0.0,0.0,14.6,1.57,0.0,0.0
4255,19UUA56653A013513,01,0.0,0.0,0.0,0.0,0.0,0.0
4255,19UUA56653A013513,02,0.0,0.0,0.0,0.0,4.32,0.0
4264,JF1GG65522G828262,01,0.0,0.0,13.6,2.5,0.0,0.0
4264,JF1GG65522G828262,02,0.0,0.0,15.6,1.08,4.5,0.0
4265,JTEHF21A020075171,01,0.0,0.0,10.5,1.68,4.68,0.0
4265,JTEHF21A020075171,02,0.0,0.0,10.9,1.98,4.81,0.0
4266,1NXBR32E73Z048757,01,0.0,0.0,10.9,1.77,4.43,0.0
4266,1NXBR32E73Z048757,02,0.0,0.0,11.2,2.05,0.0,0.0
4267,4S2DF58X724613540,01,0.0,0.0,0.0,0.0,4.93,0.0
4267,4S2DF58X724613540,02,0.0,0.0,0.0,0.0,4.95,0.0
4268,JH4DC53812C032415,01,13.8,1.77,14.4,2.51,5.41,5.26
4268,JH4DC53812C032415,02,13.9,1.76,14.2,3.0,4.26,0.0
4289,KM8SC73D32U231781,01,0.0,0.0,18.5,1.87,3.99,0.0
4289,KM8SC73D32U231781,02,0.0,0.0,18.8,2.19,3.93,0.0
4291,KMHWF25S52A641524,01,0.0,0.0,0.0,0.0,4.59,0.0
4291,KMHWF25S52A641524,02,0.0,0.0,19.3,1.37,4.68,0.0
4303,2HKYF18703H503253,01,0.0,0.0,14.9,1.27,6.01,0.0
4303,2HKYF18703H503253,02,0.0,0.0,15.4,1.51,6.0,0.0
4312,YS3EB49E023035363,01,0.0,0.0,13.6,1.95,5.28,3.27
4312,YS3EB49E023035363,02,0.0,0.0,13.4,1.43,3.31,0.0
4444,4USBT33473LR60820,01,0.0,0.0,0.0,0.0,3.85,0.0
4444,4USBT33473LR60820,02,0.0,0.0,0.0,0.0,3.96,0.0
4445,1G1JC12F137159374,01,0.0,0.0,0.0,0.0,0.0,0.0
4445,1G1JC12F137159374,02,0.0,0.0,0.0,0.0,0.0,0.0
4477,JN1AZ34E83T008371,01,0.0,0.0,15.8,2.91,5.3,0.0
4477,JN1AZ34E83T008371,02,0.0,0.0,15.9,2.41,5.44,0.0
4853,KMHCF35C64U287872,01,0.0,0.0,11.5,1.23,1.71,0.0
4853,KMHCF35C64U287872,02,0.0,0.0,11.1,1.65,4.4,0.0
4864,JM1BK323741101144,01,0.0,0.0,0.0,0.0,3.23,0.0
4864,JM1BK323741101144,02,0.0,0.0,0.0,0.0,3.22,0.0
4865,KMHHM65D14U107686,01,0.0,0.0,15.9,1.27,3.82,0.0
4865,KMHHM65D14U107686,02,0.0,0.0,16.0,1.59,4.56,0.0
4866,4A3AB36F44E066407,01,0.0,0.0,16.2,1.41,4.17,0.0
4866,4A3AB36F44E066407,02,0.0,0.0,16.2,1.22,4.21,0.0
4877,KMHDN46D54U718044,01,0.0,0.0,13.2,1.34,3.84,0.0
4877,KMHDN46D54U718044,02,0.0,0.0,12.6,1.66,4.3,0.0
4917,KL1TD52614B130483,01,0.0,0.0,0.0,0.0,4.76,0.0
4917,KL1TD52614B130483,02,0.0,0.0,17.1,1.3,4.81,0.0
4920,JTKKT624940064894,01,0.0,0.0,15.4,1.98,5.33,0.0
4920,JTKKT624940064894,02,0.0,0.0,15.4,2.26,4.99,0.0
4969,1C3AN69L14X003352,01,0.0,0.0,12.1,1.81,3.67,0.0
4969,1C3AN69L14X003352,02,0.0,0.0,12.1,1.98,4.1,0.0
4989,JM1FE17N940131257,01,0.0,0.0,12.9,1.56,4.02,0.0
4989,JM1FE17N940131257,02,0.0,0.0,12.8,2.04,4.49,0.0
5047,KNAFE122045027592,01,0.0,0.0,17.6,1.87,4.01,0.0
5047,KNAFE122045027592,02,0.0,0.0,17.4,2.17,4.0,0.0
5150,1N4AL11D75N402522,01,0.0,0.0,15.7,1.56,6.44,0.0
5150,1N4AL11D75N402522,02,0.0,0.0,15.8,1.72,6.35,0.0
5159,1D7HA16K35J500899,01,0.0,0.0,20.5,0.94,4.23,0.0
5159,1D7HA16K35J500899,02,0.0,0.0,21.7,1.16,4.35,4.04
5217,JTKDE177550014651,01,0.0,0.0,15.8,2.37,0.0,0.0
5217,JTKDE177550014651,02,0.0,0.0,16.0,2.75,0.0,0.0
5218,5TBJU32135S442753,01,0.0,0.0,15.3,1.07,0.0,0.0
5218,5TBJU32135S442753,02,0.0,0.0,15.4,1.35,0.0,0.0
5245,JH4KB16585C000425,01,0.0,0.0,15.6,1.81,3.59,0.0
5245,JH4KB16585C000425,02,0.0,0.0,15.7,1.78,3.85,0.0
5259,1ZVFT80N555124042,01,0.0,0.0,14.8,1.44,3.68,0.0
5259,1ZVFT80N555124042,02,0.0,0.0,14.9,2.03,5.22,0.0
5275,1D7HE22K15S181576,01,0.0,0.0,18.4,2.11,4.22,0.0
5275,1D7HE22K15S181576,02,0.0,0.0,18.3,2.26,4.83,0.0
5282,1GCCS198258167281,01,0.0,0.0,16.5,1.67,3.36,0.0
5282,1GCCS198258167281,02,0.0,0.0,16.6,1.82,3.57,0.0
5286,1N4BA41E85C806932,01,0.0,0.0,17.4,2.08,5.64,0.0
5286,1N4BA41E85C806932,02,0.0,0.0,17.1,2.11,6.04,0.0
5299,JN8AZ08W05W403441,01,0.0,0.0,14.6,1.7,0.0,0.0
5299,JN8AZ08W05W403441,02,0.0,0.0,14.5,2.25,0.0,0.0
5374,3VWSG71K55M606750,01,0.0,0.0,12.1,1.61,4.52,0.0
5374,3VWSG71K55M606750,02,0.0,0.0,12.1,1.7,4.33,0.0
5453,KMHET46CX6A078130,01,16.3,1.54,16.2,3.42,5.18,3.69
5453,KMHET46CX6A078130,02,16.5,1.61,16.4,3.44,5.53,3.43
5455,4S4WX83C464401459,01,0.0,0.0,13.5,1.68,4.95,0.0
5455,4S4WX83C464401459,02,0.0,0.0,13.1,1.78,5.11,0.0
5456,KM8JM12B25U080720,01,0.0,0.0,17.6,3.29,0.0,0.0
5456,KM8JM12B25U080720,02,0.0,0.0,17.6,3.33,5.21,3.53
5468,2G2WP552961115713,01,0.0,0.0,0.0,0.0,4.17,0.0
5468,2G2WP552961115713,02,0.0,0.0,0.0,0.0,3.99,0.0
5474,JTLKT324564032028,01,0.0,0.0,14.8,1.53,0.0,0.0
5474,JTLKT324564032028,02,0.0,0.0,14.9,1.79,0.0,0.0
5493,JA3AJ26E16U007801,01,0.0,0.0,16.8,2.13,4.61,0.0
5493,JA3AJ26E16U007801,02,0.0,0.0,16.8,2.31,4.68,0.0
5494,5N1AA08B16N701516,01,0.0,0.0,19.3,2.14,5.51,0.0
5494,5N1AA08B16N701516,02,23.2,1.27,19.1,2.13,4.94,0.0
5495,KNADE123566032171,01,0.0,0.0,14.4,1.97,3.43,2.88
5495,KNADE123566032171,02,0.0,0.0,14.3,1.98,3.32,0.0
5545,WVWAK73C06P046103,01,0.0,0.0,14.7,1.68,4.16,0.0
5545,WVWAK73C06P046103,02,0.0,0.0,15.2,1.87,4.07,0.0
5546,3FAHP08186R102253,01,0.0,0.0,19.8,1.79,5.45,0.0
5546,3FAHP08186R102253,02,0.0,0.0,19.6,1.95,5.66,0.0
5547,2G1WB58K069119598,01,0.0,0.0,19.0,0.96,4.79,0.0
5547,2G1WB58K069119598,02,0.0,0.0,18.5,1.02,4.54,0.0
5561,1FMEU62E46UA33294,01,0.0,0.0,16.4,1.08,4.78,3.05
5561,1FMEU62E46UA33294,02,0.0,0.0,0.0,0.0,4.53,3.09
5567,5GTDN136068122739,01,0.0,0.0,14.8,2.2,4.51,0.0
5567,5GTDN136068122739,02,0.0,0.0,15.0,2.29,4.71,0.0
5569,1G6KD57Y86U116752,01,0.0,0.0,17.5,2.19,0.0,0.0
5569,1G6KD57Y86U116752,02,0.0,0.0,17.7,2.13,3.94,0.0
5571,2HGFG116X6H512269,01,0.0,0.0,17.1,2.11,5.58,4.27
5571,2HGFG116X6H512269,02,0.0,0.0,16.9,2.17,5.13,0.0
5572,1GNET16S966102664,01,0.0,0.0,16.2,1.82,3.64,0.0
5572,1GNET16S966102664,02,0.0,0.0,16.3,1.71,3.46,0.0
5573,2HGFA16546H502967,01,0.0,0.0,17.1,2.34,0.0,0.0
5573,2HGFA16546H502967,02,16.9,1.44,16.9,2.34,6.0,0.0
5578,2G1WJ15K169255304,01,0.0,0.0,24.4,1.08,4.39,0.0
5578,2G1WJ15K169255304,02,0.0,0.0,24.5,1.13,0.0,0.0
5580,1J8HH48K26C174273,01,11.9,1.38,11.6,1.22,3.79,0.0
5580,1J8HH48K26C174273,02,11.7,1.23,11.6,1.08,3.74,0.0
5586,KMHCN46C36U007691,01,0.0,0.0,18.2,2.42,4.16,3.65
5586,KMHCN46C36U007691,02,0.0,0.0,17.8,2.45,4.65,3.94
5587,JTDKB20U367062476,01,0.0,0.0,11.3,2.0,0.0,0.0
5587,JTDKB20U367062476,02,0.0,0.0,11.5,1.94,2.88,0.0
5588,JTHBA30G665149818,01,0.0,0.0,11.2,1.64,4.77,0.0
5588,JTHBA30G665149818,02,0.0,0.0,11.3,1.57,4.51,0.0
5589,1G4HP57236U145033,01,0.0,0.0,19.3,2.49,3.83,0.0
5589,1G4HP57236U145033,02,0.0,0.0,19.2,2.2,3.9,0.0
5590,WBAVB13506PT09915,01,0.0,0.0,0.0,0.0,3.33,0.0
5590,WBAVB13506PT09915,02,0.0,0.0,0.0,0.0,2.93,0.0
5591,KMHFC46FX6A039195,01,0.0,0.0,15.2,1.87,6.14,4.5
5591,KMHFC46FX6A039195,02,0.0,0.0,15.3,1.79,0.0,0.0
5594,1N6AA06B66N536213,01,0.0,0.0,20.1,2.34,0.0,0.0
5594,1N6AA06B66N536213,02,0.0,0.0,20.2,2.06,5.18,0.0
5595,JS3TD941X64100554,01,0.0,0.0,18.8,1.97,5.16,0.0
5595,JS3TD941X64100554,02,0.0,0.0,19.0,1.96,5.3,0.0
5596,KNDMB233766018840,01,0.0,0.0,17.8,2.31,5.82,0.0
5596,KNDMB233766018840,02,0.0,0.0,17.6,2.37,5.19,3.46
5597,1GCDT136668175975,01,0.0,0.0,16.9,1.97,3.76,0.0
5597,1GCDT136668175975,02,0.0,0.0,16.8,1.74,3.69,0.0
5601,5TELU42N96Z205570,01,0.0,0.0,20.0,2.19,4.48,0.0
5601,5TELU42N96Z205570,02,0.0,0.0,20.0,2.13,4.19,0.0
5602,3GNDA23D66S571025,01,0.0,0.0,13.1,1.63,4.3,0.0
5602,3GNDA23D66S571025,02,0.0,0.0,13.2,2.12,4.14,0.0
5603,1GCDT146268197907,01,0.0,0.0,15.9,1.85,4.87,4.32
5603,1GCDT146268197907,02,0.0,0.0,16.0,1.66,3.92,0.0
5608,JN8AZ08W26W508466,01,0.0,0.0,17.4,2.4,0.0,0.0
5608,JN8AZ08W26W508466,02,0.0,0.0,17.3,2.73,0.0,0.0
5609,JTEBU14R368054023,01,0.0,0.0,20.8,2.31,6.04,0.0
5609,JTEBU14R368054023,02,0.0,0.0,20.4,2.45,4.98,0.0
5611,JTMBD31V165005759,01,0.0,0.0,14.8,1.93,4.59,0.0
5611,JTMBD31V165005759,02,0.0,0.0,14.9,1.89,4.25,0.0
5613,1N6AD06W46C411331,01,0.0,0.0,20.3,2.24,6.65,0.0
5613,1N6AD06W46C411331,02,0.0,0.0,20.3,2.32,0.0,0.0
5615,1GNEC13J67R114749,01,0.0,0.0,15.1,1.2,4.51,0.0
5615,1GNEC13J67R114749,02,0.0,0.0,15.0,1.08,4.54,0.0
5661,1B3HB28B87D505206,01,0.0,0.0,13.2,1.53,4.05,0.0
5661,1B3HB28B87D505206,02,0.0,0.0,13.0,1.82,5.12,4.08
5664,JHMGD38687S000712,01,14.8,2.44,14.4,1.3,4.98,0.0
5664,JHMGD38687S000712,02,14.9,2.42,16.4,1.94,3.16,0.0
5665,JNRAS08W46X205232,01,0.0,0.0,17.6,1.86,0.0,0.0
5665,JNRAS08W46X205232,02,0.0,0.0,17.5,1.84,4.17,0.0
5675,JTNBE46K073014804,01,0.0,0.0,16.5,1.81,3.99,0.0
5675,JTNBE46K073014804,02,0.0,0.0,16.5,1.84,4.73,0.0
5676,3GNFK163X7G104942,01,0.0,0.0,0.0,0.0,4.08,0.0
5676,3GNFK163X7G104942,02,0.0,0.0,17.2,1.19,4.24,0.0
5677,JTDBT923471016797,01,0.0,0.0,19.3,1.83,3.59,0.0
5677,JTDBT923471016797,02,0.0,0.0,19.8,1.95,3.73,0.0
5681,JTEBU11F270014509,01,0.0,0.0,17.3,2.25,2.98,0.0
5681,JTEBU11F270014509,02,0.0,0.0,17.5,2.34,3.63,0.0
5720,JM3ER29L470103959,01,0.0,0.0,16.0,2.22,4.67,0.0
5720,JM3ER29L470103959,02,0.0,0.0,16.0,1.98,5.14,0.0
5757,JTHBJ46G472032142,01,0.0,0.0,10.9,2.0,4.21,0.0
5757,JTHBJ46G472032142,02,0.0,0.0,10.9,1.37,4.23,0.0
5758,1FTYR11U37PA02312,01,0.0,0.0,16.1,1.2,4.84,0.0
5758,1FTYR11U37PA02312,02,0.0,0.0,15.9,1.23,4.32,0.0
5818,3N1BC13E77L354854,01,0.0,0.0,15.1,1.79,6.39,0.0
5818,3N1BC13E77L354854,02,0.0,0.0,14.5,1.71,5.82,0.0
5828,1J8FF47W77D586170,01,0.0,0.0,14.7,1.94,5.01,4.08
5828,1J8FF47W77D586170,02,0.0,0.0,14.8,1.72,0.0,0.0
5838,5NMSH13E97H007943,01,0.0,0.0,13.2,2.24,5.03,3.53
5838,5NMSH13E97H007943,02,0.0,0.0,13.1,2.42,5.13,3.46
5844,1G8ZS57N67F125389,01,0.0,0.0,15.4,1.83,0.0,0.0
5844,1G8ZS57N67F125389,02,0.0,0.0,15.6,1.81,0.0,0.0
5850,WA1AY74LX7D032459,01,0.0,0.0,18.3,1.21,0.0,0.0
5850,WA1AY74LX7D032459,02,0.0,0.0,18.5,1.39,3.15,0.0
5853,KNAGE123865075194,01,0.0,0.0,14.6,1.71,3.35,0.0
5853,KNAGE123865075194,02,0.0,0.0,14.7,2.08,3.56,0.0
5856,3GNFK12337G151784,01,0.0,0.0,0.0,0.0,4.71,0.0
5856,3GNFK12337G151784,02,0.0,0.0,20.3,1.3,4.64,0.0
5857,5J8TB18227A003863,01,16.8,1.66,16.3,2.57,5.57,0.0
5857,5J8TB18227A003863,02,15.9,1.64,16.1,2.83,4.56,0.0
5859,1G2MB35B37Y104876,01,0.0,0.0,16.7,1.92,5.2,0.0
5859,1G2MB35B37Y104876,02,0.0,0.0,16.5,1.92,5.58,0.0
5870,1D8GU58K57W547196,01,0.0,0.0,17.2,1.76,0.0,0.0
5870,1D8GU58K57W547196,02,0.0,0.0,16.8,1.76,4.65,2.97
5873,KL1TD56687B055408,01,0.0,0.0,19.3,1.27,2.99,0.0
5873,KL1TD56687B055408,02,0.0,0.0,19.0,1.38,3.45,0.0
5875,JHLRE48377C006436,01,0.0,0.0,18.1,2.63,4.86,0.0
5875,JHLRE48377C006436,02,0.0,0.0,18.2,2.55,0.0,0.0
5876,3N1AB61E97L600687,01,0.0,0.0,15.5,1.76,4.52,2.98
5876,3N1AB61E97L600687,02,0.0,0.0,15.8,1.95,4.36,3.48
5877,2GCEC13C971507096,01,0.0,0.0,15.7,1.05,4.66,0.0
5877,2GCEC13C971507096,02,0.0,0.0,15.9,1.13,4.59,0.0
5884,KMHDU46D97U031267,01,0.0,0.0,15.5,1.57,4.2,3.19
5884,KMHDU46D97U031267,02,0.0,0.0,15.0,2.01,5.27,4.27
5886,1C3LC56K37N508992,01,0.0,0.0,17.3,1.95,4.84,0.0
5886,1C3LC56K37N508992,02,0.0,0.0,17.1,2.05,4.89,3.25
5888,KNDJE723577308756,01,0.0,0.0,16.8,3.5,5.15,0.0
5888,KNDJE723577308756,02,0.0,0.0,16.6,3.39,5.55,3.93
5891,1J4GA39157L110070,01,0.0,0.0,18.0,1.94,4.12,0.0
5891,1J4GA39157L110070,02,0.0,0.0,18.3,2.02,3.61,0.0
5895,1N4AL21E57C109067,01,0.0,0.0,14.7,1.66,4.32,0.0
5895,1N4AL21E57C109067,02,0.0,0.0,14.5,1.73,4.19,0.0
5897,2HNYD28257H500261,01,0.0,0.0,6.5,1.57,5.03,3.5
5897,2HNYD28257H500261,02,0.0,0.0,6.2,1.3,3.3,0.0
5899,KNDJD736075671523,01,0.0,0.0,18.6,2.6,5.81,3.39
5899,KNDJD736075671523,02,0.0,0.0,18.5,2.52,5.53,3.45
5906,KNAFE122775379847,01,0.0,0.0,17.1,1.91,4.69,3.48
5906,KNAFE122775379847,02,0.0,0.0,0.0,0.0,2.14,0.0
5907,1GCEK19C57Z501880,01,0.0,0.0,0.0,0.0,5.29,0.0
5907,1GCEK19C57Z501880,02,0.0,0.0,18.4,1.01,5.6,0.0
5908,2S3DB217976104525,01,0.0,0.0,20.0,1.6,4.86,0.0
5908,2S3DB217976104525,02,0.0,0.0,20.0,1.63,4.18,0.0
5909,KNAFG5256677025835,01,0.0,0.0,16.8,1.06,0.0,0.0
5909,KNAFG5256677025835,02,0.0,0.0,0.0,0.0,3.45,2.7
5912,KNADE123276190484,01,0.0,0.0,14.7,2.08,4.5,3.38
5912,KNADE123276190484,02,0.0,0.0,14.9,1.07,2.25,0.0
5915,2FMDK46C77BA54520,01,0.0,0.0,0.0,0.0,4.82,0.0
5915,2FMDK46C77BA54520,02,12.4,1.42,11.7,1.09,4.76,0.0
5966,5TFKT5218X7X001286,01,0.0,0.0,16.1,1.68,0.0,0.0
5966,5TFKT5218X7X001286,02,0.0,0.0,0.0,0.0,2.29,0.0
6001,JA3AU16UX8U001846,01,0.0,0.0,13.7,1.53,4.37,0.0
6001,JA3AU16UX8U001846,02,0.0,0.0,13.8,1.93,4.8,0.0
6066,2S3DB417076115358,01,0.0,0.0,21.1,1.75,4.53,0.0
6066,2S3DB417076115358,02,0.0,0.0,20.9,1.68,4.37,0.0
6184,1ZVHT84N785101174,01,0.0,0.0,15.1,1.6,4.13,0.0
6184,1ZVHT84N785101174,02,0.0,0.0,15.1,1.58,4.39,0.0
6191,1N4BL24E58C110897,01,0.0,0.0,15.7,1.44,3.93,0.0
6191,1N4BL24E58C110897,02,0.0,0.0,15.5,1.87,0.0,0.0
6213,JTHBK262785052276,01,0.0,0.0,14.4,1.3,3.68,0.0
6213,JTHBK262785052276,02,0.0,0.0,14.3,1.7,4.27,0.0
6230,JS2YB413585100841,01,0.0,0.0,18.7,1.69,4.65,0.0
6230,JS2YB413585100841,02,0.0,0.0,18.5,2.21,3.74,0.0
6242,JNKBV61E38M200753,01,0.0,0.0,12.0,1.5,5.49,4.33
6242,JNKBV61E38M200753,02,0.0,0.0,11.8,2.0,5.46,0.0
6247,1N6AD06W18C402072,01,0.0,0.0,20.5,1.65,0.0,0.0
6247,1N6AD06W18C402072,02,0.0,0.0,20.5,2.17,5.8,3.47
6256,1FAHP34N38W124106,01,11.1,1.53,10.0,1.21,3.13,0.0
6256,1FAHP34N38W124106,02,0.0,0.0,0.0,0.0,2.89,1.84
6257,1HGCS12308A002200,01,0.0,0.0,16.6,1.91,3.77,0.0
6257,1HGCS12308A002200,02,0.0,0.0,16.7,1.82,3.63,0.0
6263,JN1BZ34D28M700154,01,0.0,0.0,17.9,2.39,0.0,0.0
6263,JN1BZ34D28M700154,02,0.0,0.0,17.9,2.2,0.0,0.0
6264,JN1BZ36A28M850512,01,0.0,0.0,19.4,3.2,5.66,0.0
6264,JN1BZ36A28M850512,02,0.0,0.0,19.4,2.58,5.97,0.0
